District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date,Day Of Week
Villupuram,Thirukovilur,Bajra(Pearl Millet/Cumbu),Other,Local,3439.0,3966.0,3788.0,2024-09-09,0
Namakkal,Tiruchengode,Bajra(Pearl Millet/Cumbu),Other,Local,2900.0,3300.0,3100.0,2025-03-17,0
Namakkal,Tiruchengode,Bajra(Pearl Millet/Cumbu),Other,Local,3000.0,3400.0,3200.0,2025-03-07,4
Namakkal,Tiruchengode,Bajra(Pearl Millet/Cumbu),Other,Local,3000.0,3400.0,3200.0,2025-02-21,4
Villupuram,Ulundurpettai,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,2244.0,2300.0,2260.0,2023-09-12,1
Villupuram,Ulundurpettai,Bajra(Pearl Millet/Cumbu),Local,FAQ,6413.0,6901.0,6849.0,2023-10-04,2
Villupuram,Ulundurpettai,Bajra(Pearl Millet/Cumbu),Local,FAQ,6950.0,7000.0,6990.0,2023-12-05,1
Villupuram,Ulundurpettai,Bajra(Pearl Millet/Cumbu),Local,FAQ,7040.0,7067.0,7059.0,2023-11-29,2
Villupuram,Ulundurpettai,Bajra(Pearl Millet/Cumbu),Other,Local,2448.0,2503.0,2460.0,2025-02-27,3
Villupuram,Ulundurpettai,Bajra(Pearl Millet/Cumbu),Other,Local,2489.0,2489.0,2489.0,2025-06-02,0
Villupuram,Ulundurpettai,Bajra(Pearl Millet/Cumbu),Other,Local,2493.0,2509.0,2499.0,2025-07-17,3
Vellore,Vellore,Bajra(Pearl Millet/Cumbu),Bold,FAQ,3150.0,3150.0,3150.0,2024-04-15,0
Vellore,Vellore,Bajra(Pearl Millet/Cumbu),Local,Local,2900.0,2960.0,2500.0,2024-06-20,3
Thiruvannamalai,Vettavalam,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,0.0,2372.0,2372.0,2023-10-26,3
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Hybrid,Local,2463.0,2546.0,2473.0,2024-06-25,1
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Local,Local,3500.0,3922.0,3830.0,2024-06-21,4
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Other,Local,2125.0,2435.0,2175.0,2025-02-25,1
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Other,Local,2303.0,2628.0,2429.0,2025-06-26,3
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Other,Local,2350.0,2745.0,2741.0,2025-03-27,3
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Other,Local,2475.0,2666.0,2515.0,2025-07-18,4
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Other,Local,2600.0,2895.0,2749.0,2024-11-27,2
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Other,Local,2611.0,2710.0,2625.0,2025-07-11,4
Villupuram,Vikkiravandi,Bajra(Pearl Millet/Cumbu),Other,Local,2961.0,3055.0,3050.0,2024-11-12,1
Villupuram,Villupuram,Bajra(Pearl Millet/Cumbu),Other,Local,2400.0,2720.0,2560.0,2025-03-18,1
Villupuram,Villupuram,Bajra(Pearl Millet/Cumbu),Other,Local,2456.0,2505.0,2481.0,2025-03-03,0
Villupuram,Villupuram,Bajra(Pearl Millet/Cumbu),Other,Local,2469.0,2575.0,2522.0,2025-07-17,3
Villupuram,Villupuram,Bajra(Pearl Millet/Cumbu),Other,Local,2513.0,2515.0,2514.0,2025-05-19,0
Villupuram,Villupuram,Bajra(Pearl Millet/Cumbu),Other,Local,2565.0,2649.0,2607.0,2025-02-04,1
Villupuram,Villupuram,Bajra(Pearl Millet/Cumbu),Other,Local,2679.0,2703.0,2691.0,2025-05-02,4
Villupuram,Villupuram,Bajra(Pearl Millet/Cumbu),Other,Local,2809.0,2855.0,2832.0,2025-04-21,0
Villupuram,Villupuram,Bajra(Pearl Millet/Cumbu),Other,Local,2949.0,2949.0,2949.0,2024-12-05,3
Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,Local,2270.0,3459.0,3290.0,2024-09-24,1
Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,Local,2329.0,2819.0,2769.0,2025-02-25,1
Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,Local,2649.0,2769.0,2659.0,2025-03-10,0
Cuddalore,Virudhachalam,Bajra(Pearl Millet/Cumbu),Other,Local,3730.0,3860.0,3790.0,2024-07-25,3
Ariyalur,Ariyalur Market,Bajra(Pearl Millet/Cumbu),Other,FAQ,2200.0,2494.0,2350.0,2022-09-12,0
Virudhunagar,Aruppukottai,Bajra(Pearl Millet/Cumbu),Other,Local,2350.0,2420.0,2400.0,2025-02-06,3
Villupuram,Gingee,Bajra(Pearl Millet/Cumbu),Other,Local,1129.0,2879.0,2869.0,2025-01-07,1
Villupuram,Gingee,Bajra(Pearl Millet/Cumbu),Other,Local,2115.0,2606.0,2505.0,2025-04-01,1
Villupuram,Gingee,Bajra(Pearl Millet/Cumbu),Other,Local,2120.0,2822.0,2140.0,2024-10-16,2
Villupuram,Gingee,Bajra(Pearl Millet/Cumbu),Other,Local,2200.0,2389.0,2355.0,2025-05-23,4
Villupuram,Gingee,Bajra(Pearl Millet/Cumbu),Other,Local,2200.0,2695.0,2500.0,2025-01-27,0
Villupuram,Gingee,Bajra(Pearl Millet/Cumbu),Other,Local,2325.0,2525.0,2500.0,2025-03-18,1
Villupuram,Gingee,Bajra(Pearl Millet/Cumbu),Other,Local,2453.0,2502.0,2493.0,2025-03-07,4
Villupuram,Kallakurichi,Bajra(Pearl Millet/Cumbu),Other,Local,0.0,2709.0,2709.0,2024-07-01,0
Villupuram,Kallakurichi,Bajra(Pearl Millet/Cumbu),Other,Local,2319.0,2493.0,2406.0,2025-07-04,4
Villupuram,Kallakurichi,Bajra(Pearl Millet/Cumbu),Other,Local,2459.0,2520.0,2490.0,2025-07-18,4
Villupuram,Kallakurichi,Bajra(Pearl Millet/Cumbu),Other,Local,2487.0,2487.0,2487.0,2025-07-10,3
Villupuram,Kallakurichi,Bajra(Pearl Millet/Cumbu),Other,Local,2555.0,2709.0,2632.0,2025-01-29,2
Villupuram,Kallakurichi,Bajra(Pearl Millet/Cumbu),Other,Local,2581.0,2657.0,2619.0,2025-02-03,0
Villupuram,Kallakurichi,Bajra(Pearl Millet/Cumbu),Other,Local,2590.0,2800.0,2695.0,2025-04-03,3
Villupuram,Kallakurichi,Bajra(Pearl Millet/Cumbu),Other,Local,2609.0,2826.0,2718.0,2025-04-23,2
Villupuram,Kallakurichi,Bajra(Pearl Millet/Cumbu),Other,Local,2720.0,2730.0,2725.0,2025-05-02,4
Ramanathapuram,Kamuthi,Bajra(Pearl Millet/Cumbu),Other,Local,3500.0,4400.0,4000.0,2024-10-23,2
Coimbatore,Karamadai,Bajra(Pearl Millet/Cumbu),Other,Local,2800.0,3200.0,3100.0,2025-06-18,2
