District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date,Day Of Week
Vellore,Vellore,Red Gram,Other,FAQ,4120.0,4480.0,4400.0,2015-02-19,3
Vellore,Vellore,Red Gram,Other,FAQ,4129.0,4339.0,4300.0,2015-03-12,3
Vellore,Vellore,Red Gram,Other,FAQ,4169.0,4289.0,4200.0,2015-03-27,4
Vellore,Vellore,Red Gram,Other,FAQ,4189.0,4570.0,4400.0,2015-04-10,4
Vellore,Vellore,Red Gram,Other,FAQ,4219.0,4219.0,4219.0,2015-03-26,3
Vellore,Vellore,Red Gram,Other,FAQ,4230.0,4480.0,4400.0,2015-02-12,3
Vellore,Vellore,Red Gram,Other,FAQ,4269.0,4511.0,4400.0,2015-03-11,2
Vellore,Vellore,Red Gram,Other,FAQ,4270.0,4560.0,4500.0,2015-02-20,4
Vellore,Vellore,Red Gram,Other,FAQ,4289.0,4329.0,4300.0,2015-04-06,0
Vellore,Vellore,Red Gram,Other,FAQ,4308.0,4410.0,4345.0,2015-03-06,4
Vellore,Vellore,Red Gram,Other,FAQ,4310.0,4589.0,4500.0,2015-02-23,0
Vellore,Vellore,Red Gram,Other,FAQ,4351.0,4351.0,4351.0,2015-04-15,2
Vellore,Vellore,Red Gram,Other,FAQ,4355.0,4355.0,4355.0,2015-10-20,1
Vellore,Vellore,Red Gram,Other,FAQ,4360.0,4660.0,4600.0,2015-03-20,4
Vellore,Vellore,Red Gram,Other,FAQ,4450.0,4450.0,4450.0,2015-06-24,2
Vellore,Vellore,Red Gram,Other,FAQ,4450.0,4520.0,4495.0,2015-02-24,1
Vellore,Vellore,Red Gram,Other,FAQ,4460.0,4590.0,4560.0,2015-02-25,2
Vellore,Vellore,Red Gram,Other,FAQ,4500.0,5000.0,5000.0,2015-05-21,3
Vellore,Vellore,Red Gram,Other,FAQ,4541.0,4541.0,4541.0,2015-04-29,2
Vellore,Vellore,Red Gram,Other,FAQ,4560.0,4560.0,4560.0,2015-04-16,3
Vellore,Vellore,Red Gram,Other,FAQ,4617.0,4700.0,4650.0,2015-04-20,0
Vellore,Vellore,Red Gram,Other,FAQ,4623.0,4623.0,4623.0,2015-06-08,0
Vellore,Vellore,Red Gram,Other,FAQ,4811.0,5531.0,5000.0,2015-06-12,4
Vellore,Vellore,Red Gram,Other,FAQ,4820.0,4820.0,4820.0,2015-04-24,4
Vellore,Vellore,Red Gram,Other,FAQ,4850.0,4850.0,4850.0,2015-04-26,6
Vellore,Vellore,Red Gram,Other,FAQ,4889.0,5189.0,5000.0,2015-09-28,0
Vellore,Vellore,Red Gram,Other,FAQ,4889.0,5860.0,5000.0,2015-10-09,4
Vellore,Vellore,Red Gram,Other,FAQ,4906.0,4906.0,4906.0,2015-04-23,3
Vellore,Vellore,Red Gram,Other,FAQ,5200.0,5200.0,5200.0,2015-10-05,0
Vellore,Vellore,Red Gram,Other,FAQ,5350.0,5350.0,5350.0,2015-11-06,4
Vellore,Vellore,Red Gram,Other,FAQ,5389.0,5389.0,5389.0,2015-06-18,3
Vellore,Vellore,Red Gram,Other,FAQ,5650.0,5650.0,5650.0,2015-05-11,0
Vellore,Vellore,Red Gram,Other,FAQ,5671.0,5671.0,5671.0,2015-08-26,2
Vellore,Vellore,Red Gram,Other,FAQ,5821.0,5821.0,5821.0,2015-08-27,3
Vellore,Vellore,Red Gram,Other,FAQ,6030.0,6030.0,6030.0,2015-10-13,1
Vellore,Vellore,Red Gram,Other,FAQ,7810.0,7810.0,7810.0,2015-12-31,3
Villupuram,Villupuram,Red Gram,Other,FAQ,1329.0,4079.0,4000.0,2015-10-09,4
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,1521.0,1539.0,1530.0,2015-07-09,3
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,3089.0,4215.0,3458.0,2015-02-10,1
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,3269.0,4489.0,3879.0,2015-03-19,3
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,3490.0,4689.0,4089.0,2015-03-27,4
Cuddalore,Virudhachalam,Red Gram,(Whole),FAQ,3609.0,3629.0,3619.0,2015-02-19,3
