District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date,Day Of Week
Villupuram,Ulundurpettai,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3689.0,3689.0,3689.0,2023-10-30,0
Villupuram,Ulundurpettai,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,5469.0,5869.0,5700.0,2023-11-23,3
Villupuram,Ulundurpettai,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,5799.0,5799.0,5799.0,2023-10-16,0
Villupuram,Ulundurpettai,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,5859.0,5859.0,5859.0,2023-10-19,3
Villupuram,Ulundurpettai,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,6363.0,6363.0,6363.0,2023-11-28,1
Villupuram,Ulundurpettai,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,6512.0,6512.0,6512.0,2023-11-08,2
Villupuram,Ulundurpettai,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,6769.0,6769.0,6769.0,2023-11-22,2
Villupuram,Ulundurpettai,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,7069.0,7069.0,7069.0,2023-12-05,1
Villupuram,Ulundurpettai,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,7600.0,7600.0,7600.0,2023-11-17,4
Thiruvannamalai,Vandavasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3000.0,3880.0,3580.0,2023-03-16,3
Thiruvannamalai,Vandavasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3590.0,4490.0,4040.0,2023-03-27,0
Thiruvannamalai,Vandavasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3974.0,5289.0,4950.0,2023-04-15,5
Thiruvannamalai,Vandavasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,4049.0,6069.0,5059.0,2022-09-26,0
Thiruvannamalai,Vandavasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,4390.0,6459.0,5425.0,2023-02-07,1
Thiruvannamalai,Vandavasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,4560.0,5029.0,4852.0,2023-03-29,2
Thiruvannamalai,Vandavasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,4609.0,5609.0,5109.0,2023-02-16,3
Thiruvannamalai,Vandavasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,4850.0,5269.0,5123.0,2023-04-09,6
Thiruvannamalai,Vandavasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,4850.0,5540.0,5230.0,2023-03-23,3
Thiruvannamalai,Vandavasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,5025.0,5599.0,5325.0,2023-03-28,1
Thiruvannamalai,Vandavasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,5262.0,5459.0,5369.0,2023-03-13,0
Thiruvannamalai,Vandavasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,5700.0,5900.0,5800.0,2022-09-29,3
Thiruvannamalai,Vandavasi,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,6300.0,6950.0,6625.0,2023-03-21,1
